"elementList__propertyCode","elementList__thumbnail","elementList__externalReference","elementList__numPhotos","elementList__floor","elementList__price","elementList__propertyType","elementList__operation","elementList__size","elementList__exterior","elementList__rooms","elementList__bathrooms","elementList__address","elementList__province","elementList__municipality","elementList__district","elementList__country","elementList__latitude","elementList__longitude","elementList__showAddress","elementList__url","elementList__distance","elementList__description","elementList__hasVideo","elementList__status","elementList__newDevelopment","elementList__hasLift","elementList__parkingSpace__hasParkingSpace","elementList__parkingSpace__isParkingSpaceIncludedInPrice","elementList__newDevelopmentFinished","elementList__priceByArea","elementList__detailedType__typology","elementList__detailedType__subTypology","elementList__suggestedTexts__subtitle","elementList__suggestedTexts__title","elementList__hasPlan","elementList__has3DTour","elementList__has360","elementList__hasStaging","elementList__labels__name","elementList__labels__text","elementList__topNewDevelopment","elementList__superTopHighlight","total","totalPages","actualPage","itemsPerPage","numPaginations","summary","alertName","lowerRangePosition","upperRangePosition","paginable"
"97612323","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/d4/df/1013388437.jpg","P1B 1ºA","11","1","236000.0","flat","sale","95.0","True","3","2","Calle Estación Vaciamadrid , 2","Madrid","Arganda","Centro","es","40.3049521","-3.449262","True","https://www.idealista.com/obra-nueva/97612323/","3869","Ya esta a la venta Residencial Paris 3. Urbanización cerrada situada en la calle Estación de Vaciamadrid número 2, con 124 viviendas libres, de 1, 2, 3 y 4 dormitorios. Todos con amplias terrazas y espectaculares áticos sin escaleras. Solicite información a nuestros asesores, en urbanización privada con piscina comunitaria y zona infantil, todas ellas con plaza de garaje y trastero incluidos en el precio de venta.  Viviendas con sistema de climatización centralizada para calor y frio, por suelo radiante / refrescante, a través de bomba de calor aerotérmica Saunier-Duval, con sistema de coste individualizado. La ubicación no podría ser mejor, en una de las zonas con mayor expansión del municipio. Con todos los servicios muy próximos: supermercado, ciudad deportiva, farmacia, colegio es institutos y autobús urbano e interurbano y metro a tan solo 1 minuto caminando. *La parte compradora tiene a su disposición en las oficinas centrales toda la documentación prevista en el RD 515/1989. **Los planos, infografías y superficies son orientativos y no suponen carácter contractual, pudiendo sufrir modificaciones durante la realización del proyecto y la ejecución de la obra por razones técnicas, administrativas, jurídicas y/o comerciales. ***Gastos e impuestos no incluidos en el precio de venta.","False","newdevelopment","True","True","True","True","False","2484.0","flat","","Centro, Arganda","Piso en Calle Estación Vaciamadrid , 2","True","False","False","False","","","False","False","","","","","","","","","",""
"99493505","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/23/6e/1045731818.jpg","P362","62","","665000.0","chalet","sale","200.0","False","5","3","Calle Marguerite Duras","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.3796049","-3.5285043","False","https://www.idealista.com/inmueble/99493505/","13585","Chalet situado en Rivas Urbanizaciones, una de las zonas mas nuevas de Rivas-Vaciamadrid, construido en el 2012. Situado en una urbanización con entrada vigilada, zonas comunes: piscina, pista de padel y zona infantil con columpios, perfecta para uso familiar. Edificado sobre una parcela de 300 m2, se encuentra todo reformado y consta de dos plantas: -Planta baja donde nos encontramos con un salon comedor amplio, un dormitorio de matrimonio, la cocina totalmente equipada y amueblada y un baño. Tiene salida a la parcela por el salon donde nos encontramos con zona de césped y un jacuzzi. -El la primera planta está compuesta por cuatro dormitorios, el principal en suite con el baño y zona de armarios. Los otros tres dormitorios amplios. -Tiene una plaza de garaje cerrada para coche grande, que se accede desde la planta baja.  La casa tiene placas solares para ahorro y aprovechamiento de la tarifa de luz. La calefacción es de gas natural y dispone de aire acondicionado por conductos en toda la vivienda. La parcela disfruta de sol todo el año, pues tiene orientación sur. ""No dudes en visitarlo"". Asesoramiento durante todo el proceso de compra y ayuda en la financiación.","False","good","False","","True","True","","3325.0","chalet","semidetachedHouse","Rivas Urbanizaciones, Rivas-Vaciamadrid","Chalet pareado en Calle Marguerite Duras","False","False","False","False","","","False","False","","","","","","","","","",""
"99484472","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/50/62/1042869734.jpg","VT21","6","1","215309.0","flat","sale","104.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99484472/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","2070.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99477598","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/43/08/1045214477.jpg","PIS0249","27","4","199000.0","flat","sale","147.0","True","3","1","Calle San Juan","Madrid","Arganda","Centro","es","40.2994259","-3.4424382","False","https://www.idealista.com/inmueble/99477598/","3307","INMOBILIARIA TAGONIA, vende piso REFORMADO en cuarta planta SIN ASCENSOR, con 3 TERRAZAS. Una de ellas de 40m2 con barbacoa. Trastero de 6m2 Oportunidad, para inversores o para entrar a vivir. Acogedora vivienda muy cuidada y luminosa de 147m2 cuenta con: - Salón-cocina americana totalmente equipada con salida a una de las terrazas, muy luminoso. - 3 dormitorios, el principal con un gran armario empotrado. - 1 baño reformado, con ducha. Calidades: cocina equipada, fontanería y electricidad reformada, ventanas de aluminio corredera y batientes, aire acondicionado, suelos de gres, puerta blindada, carpintería maciza, reformado tanto la fontanería como electricidad. En una zona centrica de Arganda. Continuos autobuses urbanos e interurbanos. Zona con todos sus servicios al alcance, colegios, hospital, parques, farmacias, comercio, ocio. Salida próxima a la A-3. A 20 minutos en coche de Madrid. METRO LÍNEA 9  Te ayudamos con la financiación, no dudes en preguntarnos.","False","good","False","False","","","","1354.0","flat","","Centro, Arganda","Piso en Calle San Juan","False","False","False","False","","","False","False","","","","","","","","","",""
"99444671","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/6c/3d/1044666911.jpg","P-1222","21","bj","220000.0","flat","sale","146.0","True","4","2","Plaza Rafael Alberti","Madrid","Rivas-Vaciamadrid","Covibar - Pablo Iglesias","es","40.3636787","-3.553716","False","https://www.idealista.com/inmueble/99444671/","14397","Magnífico piso bajo totalmente reformado, y ampliado. En la mejor zona de COVIBAR. Cerca del metro de Rivas Urbanizaciones, frente al centro comercial de covibar, y junto a la parada de autobuses que llevan directamente a Conde de Casals en Madrid.  Cerca de colegios, guarderías, y todo tipo de comercios. A pocos metros del centro de salud. Se trata de una vivienda de 146m2 que originalmente tenia 4 dormitorios, y posteriormente se quitó una dándosela al salón, con lo que se ha pasado a un enorme salón, con la cocina integrada, y salida a una pequeña terraza-tendedero. También se le incorporó la terraza del salón, por la que se puede acceder al trastero, que también se ha podido ampliar y actualmente se puede utilizar como una cuarta habitación.  Tiene otros tres dormitorios, y dos baños. Todo reformado recientemente y con materiales de primera calidad. Pintura lisa y puertas Lacadas en blanco. Dispone de ascensor, con lo que se puede bajar a la zona de trasteros, a los que también se puede acceder desde estos a esa 4 habitación. La urbanización dispone de una zona de piscinas, a la que solo tienen acceso los vecinos de la misma. y de un centro comercial con cine-teatro, y gimnasio en los que al ser propietarios  se pueden obtener las entradas a un mejor precio. Para mas información y preparar una visita Pueden llamar al tlf. 686974375.","False","good","False","True","","","","1507.0","flat","","Covibar - Pablo Iglesias, Rivas-Vaciamadrid","Piso en Plaza Rafael Alberti","False","False","False","False","","","False","False","","","","","","","","","",""
"99425118","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/1a/e5/1043494228.jpg","DUP0017","50","","220000.0","duplex","sale","74.0","True","3","2","Calle la Plaza","Madrid","Arganda","Centro","es","40.3004403","-3.440366","False","https://www.idealista.com/inmueble/99425118/","3120","PRECIOSO DÚPLEX EN ARGANDA Vivienda construida en el 2006 prácticamente nueva, totalmente amueblada, de tres habitaciones dos baños y un aseo. En la primera planta tenemos un amplio hall desde donde accedemos al salón, y cocina americana, aseo y unas cómodas y bonitas escaleras a la planta de arriba. En la segunda planta es donde se encuentra la zona dormitorio, con dos grandes habitaciones, a las que da servicio un baño con ducha, y el dormitorio principal suite con vestidor y baño completo con una espectacular bañera de hidromasaje. La vivienda tiene grandes ventanales, rejas en la planta baja, y decoración con mucho gusto, todo en primeras calidades: Piso totalmente amueblado. Cocina equipada. Gas natural. Ventanales de aluminio correderas y rejas. Paredes lisas, suelo de gres, armarios empotrados. Carpintería lacada en blanco, puerta de entrada acorazada. Aseo, baños con bañera hidromasaje, ducha con mampara. La vivienda se encuentra ubicada en el centro de Arganda, en una calle tranquila al lado de la plaza del ayuntamiento. Accesible a todos los servicios imprescindibles (supermercados, bancos, farmacias, colegios) Continuos autobuses urbanos e interurbanos. A cinco minutos de la estación de metro, acceso cercano a A3 y de la plaza del pueblo. ¡No dudes en visitarlo!","False","good","False","False","","","","2973.0","flat","duplex","Centro, Arganda","Dúplex en Calle la Plaza","False","False","False","False","","","False","False","","","","","","","","","",""
"99405853","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/e8/8d/1042869844.jpg","VT37","6","4","281843.0","flat","sale","149.0","True","4","3","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405853/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","1892.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99405769","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/50/62/1042869734.jpg","VT28","6","4","255868.0","flat","sale","134.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405769/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","1909.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99405691","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/e8/8d/1042869844.jpg","VT29","6","4","254410.0","flat","sale","128.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405691/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","1988.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99405821","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/50/62/1042869734.jpg","VT30","6","4","243393.0","flat","sale","123.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405821/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","1979.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99405852","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/e8/97/1042869872.jpg","VT36","6","4","229085.0","flat","sale","114.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405852/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","2010.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99405844","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/50/62/1042869734.jpg","VT38","6","4","283499.0","flat","sale","150.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405844/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","1890.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99405768","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/e8/97/1042869872.jpg","VT27","6","2","215349.0","flat","sale","104.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405768/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","2071.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99405889","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/e8/8d/1042869844.jpg","VT35","6","4","237757.0","flat","sale","121.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405889/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","1965.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99405668","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/19/e8/8d/1042869844.jpg","VT20","6","1","226562.0","flat","sale","111.0","True","3","2","Calle de Kiev, 12","Madrid","Arganda","Centro","es","40.30159","-3.45007","True","https://www.idealista.com/obra-nueva/99405668/","3934","Grupo Inmobiliario Roca presenta una nueva y exclusiva promoción en el barrio con más proyección de Arganda, Residencial Castillo del Álamo con 100 viviendas de obra nueva disponibles en urbanización privada. El 75% son viviendas de Protección Pública y el 25% de precio limitado. Viviendas de 1, 2, 3 y 4 dormitorios, con 1 o 2 plazas de garaje y trastero en el mismo edificio. Promoción con bajos con jardín, en planta con terraza y en áticos. Residencial Castillo del Álamo es una urbanización privada con piscina y zonas ajardinadas. Cuenta con un edificio en forma de L, a base de líneas rectas y sencillez en sus formas, buscando maximizar la luz de cada espacio y de cada vivienda. Residencial Castillo del Álamo se encuentra dentro de uno de los distritos más consolidado de Arganda del Rey a menos de 30 kilómetros de Madrid. Dotado de todos los servicios, a menos de un kilómetro del Hospital Universitario del Sureste, zonas comerciales como Mercadona o Supeco, colegios, polideportivos, zonas verdes y a escasos metros de la estación de Metro ""Arganda del Rey"" (línea 9 de Metro de Madrid). Sabemos que comprar una vivienda es una de las decisiones más importantes de nuestra vida, y queremos ayudarte. Nuestro proyecto está pensado y desarrollado para TI. Consulta la promoción en nuestra web del Grupo Inmobiliario Roca o contacta con nosotros por teléfono o email.","False","newdevelopment","True","True","True","True","False","2041.0","flat","","Centro, Arganda","Piso en Calle de Kiev, 12","True","False","False","False","","","False","False","","","","","","","","","",""
"99395690","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/49/8f/1042560809.jpg","","45","","480000.0","chalet","sale","190.0","False","4","3","Calle Francisco Brines","Madrid","Rivas-Vaciamadrid","Rivas Futura","es","40.3480745","-3.5317797","False","https://www.idealista.com/inmueble/99395690/","11961","Este chalet pareado de esquina, se encuentra cerca de una de las zonas mas demandadas de Rivas, cerca del H2ocio y del metro de Rivas Futura. La vivienda posee 2 plantas y un amplio jardín. En la planta baja encontramos un aseo, una amplia cocina con acceso al garaje cerrado y a dos trasteros, del otro lado encontramos un gran salón con acceso al jardín trasero, el cual tiene un porche para que puedas disfrutar del exterior muchos meses al año. En la planta alta encontramos 4 habitaciones grandes, una de ellas tipo suite con baño incorporado, y otra de ellas con una terraza descubierta de 15m2, a la vez que encontramos otro baño completo. Encontramos aparatos de aire acondicionado en el salón y en 3 de las habitaciones, las ventanas tienen mosquiteras y rejas, y todas las habitaciones poseen armarios empotrados de gran capacidad. El chalet cuenta con 2 plazas de garaje, uno cerrado completamente y otro techado, y se accede través de una puerta de garaje motorizada. Caldera de condensación marca Junkers nueva. Llama ya y ven a visitarlo. Si lo necesitas te ayudamos con la financiación.","True","good","False","","True","True","","2526.0","chalet","semidetachedHouse","Rivas Futura, Rivas-Vaciamadrid","Chalet pareado en Calle Francisco Brines","True","False","False","False","luxuryType","Lujo","False","False","","","","","","","","","",""
"99291790","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/02/d7/727054685.jpg","10","10","1","222600.0","flat","sale","132.0","True","2","2","Calle Arganda, 17","Madrid","Loeches","","es","40.3827674","-3.4101723","True","https://www.idealista.com/obra-nueva/99291790/","8895","Obra nueva Residencial “LOS JARDINES DEL CONDE DUQUE” Sagelliv Obras y Construcciones. Pisos de 1 y 2 dormitorios. Desde 169.000 €. NUEVA PROMOCIÓN OBRA NUEVA 24 VIVIENDAS DE VENTA LIBRE EN LOECHES, CENTRO DEL CASCO. LICENCIA DE OBRAS CONCEDIDA. COMIENZO DE OBRA INMINENTE. 38 plazas de garaje individuales, de coche y moto, con piscina, pádel, parque y piscina infantil, jardines, incluido en el precio. Calle Arganda, 17 con vuelta a calle Coso, 1. La promoción se encuentra en el centro del casco urbano a 100 m. del ayuntamiento. Con todos los servicios, farmacia, centro de salud, transporte público en zona residencial y muy tranquila. Viviendas de 1 y 2 dormitorios, bajos con jardín y dúplex con terraza amplia. Video portero, cocina amueblada, climatización por Aerotermia frio/calor, con suelo refrescante, jardín comunitario, con piscina, pádel, parque infantil, piscina de niños, totalmente cerrado, en urbanización privada. La viviendas incluyen garaje y trastero. Con excelentes relación calidad precio. SAGELLIV, con más de 20 años de experiencia, es fiel a su filosofía de trabajo: “CON DEDICACIÓN, CREANDO HOGARES. ” Ponemos a su disposición nuestro equipo de trabajo en nuestra oficina: Plaza de la Villa, 14 - 1º Loeches – Madrid.","False","newdevelopment","True","True","True","True","False","1686.0","flat","","Loeches","Piso en Calle Arganda, 17","True","False","False","False","","","False","False","","","","","","","","","",""
