"elementList__propertyCode","elementList__thumbnail","elementList__externalReference","elementList__numPhotos","elementList__floor","elementList__price","elementList__propertyType","elementList__operation","elementList__size","elementList__exterior","elementList__rooms","elementList__bathrooms","elementList__address","elementList__province","elementList__municipality","elementList__district","elementList__country","elementList__latitude","elementList__longitude","elementList__showAddress","elementList__url","elementList__distance","elementList__description","elementList__hasVideo","elementList__status","elementList__newDevelopment","elementList__hasLift","elementList__parkingSpace__hasParkingSpace","elementList__parkingSpace__isParkingSpaceIncludedInPrice","elementList__newDevelopmentFinished","elementList__priceByArea","elementList__detailedType__typology","elementList__detailedType__subTypology","elementList__suggestedTexts__subtitle","elementList__suggestedTexts__title","elementList__hasPlan","elementList__has3DTour","elementList__has360","elementList__hasStaging","elementList__labels__name","elementList__labels__text","elementList__topNewDevelopment","elementList__superTopHighlight","total","totalPages","actualPage","itemsPerPage","numPaginations","summary","alertName","lowerRangePosition","upperRangePosition","paginable"
"83188752","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ae/19/ab/1019961381.jpg"," 3501-00840","72","","524900.0","chalet","sale","240.0","False","4","3","Calle de Garajonay","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.3666369","-3.5291779","False","https://www.idealista.com/inmueble/83188752/","12778","Chalet pareado por zona de garaje, resto independiente sobre parcela de 516 m2. La vivienda se distribuye en dos plantas. En la planta principal encontramos a la derecha un gran salón con chimenea por el cual se accede a un gran porche y a la piscina. A la izquierda de la entrada principal de la casa hay un baño completo con ducha con ventana al exterior, una luminosa y fantástica cocina con acceso al jardin, y tres dormitorios, siendo uno de ellos en suit con baño. La planta superior o buhardilla muy luminosa y amplia, se ha distribuido con varios espacios, salón, dormitorio, vestidor, zona de trabajo y dispone de baño completo con ducha. Quedando como un apartamento, aunque se puede separar en varias habitaciones. El garaje se ha ampliado hasta la acera, pudiendo entrar dos coches amplios y en la parte posterior hay una escalera que baja al sotano, por la parte del medio se accede al jardin en su zona delantera de la vivienda y por la parte de atrás del garaje se accede al jardin, por la zona de la cocina. La vivienda dispone de rejas en toda la vivienda. Rivas-Vaciamadrid es un municipio español de la provincia y Comunidad de Madrid, situado en la zona este del área metropolitana de Madrid. Se ubica a 15 km de la Puerta del Sol de Madrid y a 21 km de Alcalá de Henares, junto a la A-3. Limita al norte con Madrid (distrito de Vicálvaro) y con San Fernando de Henares, al sur con Arganda del Rey y San Martín de la Vega, al este con Mejorada del Campo y Velilla de San Antonio, y al oeste con Getafe y Madrid (distrito de Villa de Vallecas). Es el séptimo municipio más rico de toda España y el cuarto municipio mayor de 50.000 habitantes con menor tasa de población en riesgo de pobreza. Su alta calidad de vida y servicios públicos atraen a vecinos de la capital y el resto del área metropolitana. Esta ciudad es la población que más rápido ha crecido de España en los últimos veinte años. “Los datos específicos sobre la finca publicada, pueden ser aproximados, por ello no son vinculantes ni contractuales, se muestran a título informativo. ""  m2 Impuestos y gastos NO INCLUIDOS: ITP o IVA, Notaria, Registro, gestoría, Tasación, etc…. Venga a verlo y si lo necesita le ayudaremos con la financiación. Reserve su cita para venir a verlo dentro de nuestro amplio horario, incluidos fines de semana. Si necesitas ampliar información estaremos encantados de atenderle. ¡ No dejes pasar la oportunidad y llámanos para concertar una visita lo antes posible! Te encantará!","True","renew","False","","True","True","","2187.0","chalet","semidetachedHouse","Rivas Urbanizaciones, Rivas-Vaciamadrid","Chalet pareado en Calle de Garajonay","True","False","True","False","","","False","False","","","","","","","","","",""
"98834593","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/db/ba/1025327359.jpg","CHA0119","45","","530000.0","chalet","sale","320.0","False","4","3","Ronda Hispano-Americana","Madrid","Eurovillas","","es","40.3471345","-3.2693182","False","https://www.idealista.com/inmueble/98834593/","12407","¿BUSCAS OBRA NUEVA CON LAS MEJORES CALIDADES? Inmobiliaria Tagonia vende este LUJOSO CHALET en UNA DE LAS MEJORES zonas de Eurovillas. La parcela consta de 1813 metros de los cuales 320 los ocupa la vivienda. Desde el exterior podemos apreciar el estilo moderno del chalet.  Éste nos recibe con un bonito porche delantero que da acceso a la planta principal. El salón de 40 metros2 con chimenea esta rodeado de grandes ventanales que proporcionan muchísima luz a este espacio y con acceso directo al porche trasero. La cocina de unos 25 metros 2 está completamente equipada con electrodomésticos de alta gama. Está dividida en dos estancias separadas por una bonita barra para las comidas más íntimas. Desde aquí podemos acceder también al porche trasero. Las dos habitaciones son amplias y luminosas y cuentan con armario empotrado. El baño de estas dos tiene doble lavabo y un diseño único y moderno tanto en wc como en la zona de la ducha. Al llegar al dormitorio principal tenemos un gran vestidor completamente equipado. Desde esta habitación tenemos también salida a la parte trasera de la vivienda. El baño de este dormitorio tiene más de 10 metros cuadrados y al igual del otro cuenta con un diseño exclusivo. Subiendo por la escalera volada con barandilla de cristal llegamos a la parte superior de 100 metros 2 de buhardilla totalmente diafana y separada en diferentes espacios. Los huecos más bajos están aprovechados para almacenaje. En esta planta hay posibilidad de hacer más habitaciones. Aquí tenemos una bonita terraza desde la que disfrutar de bonitas tardes de verano y por su ubicación de bonitas puestas de sol. Además hay otra pequeña terraza con vistas a la puerta principal de la vivienda. El baño de esta planta está diseñado para los momentos más especiales ya que cuenta con jacuzzi separado del resto del baño. Toda la casa cuenta con persianas motorizadas y mosquiteras. Hay posibilidad de instalar un termostato en cada estancia, además de tener la pre instalación para cámaras de seguridad hecha también en todos los rincones. El suelo de la planta baja es porcelánico y el de la superior es parquet.  Sistema de calefacción y refrigeramiento mediante suelo radiante con aerotermia. Carpintería lacada en blanco. Teja plana negra con canalón y aljibe. Para mejorar la eficiencia energética la fachada lleva sistema de aislamiento térmico exterior (SATE), esta técnica mejora el rendimiento térmico general de la vivienda y, por lo tanto, permite un ahorro de energía.  En la parte trasera del jardín, bajando las bonitas escaleras del porche, tenemos diferentes zonas de solado con hormigón impreso, zona de tierra para huerto y un precioso césped natural con riego automático. en las que disfrutar de las ventajas de vivir en un chalet como este. La piscina totalmente en funcionamiento. Está situada a 1 kilómetro del centro comercial, a escasos metros de la parada de autobús 260, 261, 321 (Arganda del rey y Madrid- Avenida américa) y junto al Colegio Internacional de Eurovillas.","False","good","False","","","","","1656.0","chalet","independantHouse","Eurovillas","Casa independiente en Ronda Hispano-Americana","True","False","True","False","","","False","False","","","","","","","","","",""
"98190405","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/d7/fa/1045496981.jpg","CHA0099","27","","289000.0","chalet","sale","190.0","False","3","2","Eurovillas","Madrid","Eurovillas","","es","40.3481733","-3.2569578","False","https://www.idealista.com/inmueble/98190405/","13419","¿QUIERES ESTRENAR CHALET EN UNA URBANIZACIÓN DE MADRID? Te ofrecemos una gran oportunidad para estrenar este bonito chalet en una zona tranquila con todos los servicios. Este es uno de los proyectos más interesantes que se han realizado en la urbanización de EUROVILLAS, en él se han cuidado todos los detalles tanto en materiales como en diseño. El chalet está situado en una parcela de 1000m2 y cuenta con 190m2 de vivienda. Consta de TRES DORMITORIOS uno de ellos tipo SUITE con baño propio y vestidor. El salón y la cocina tienen acceso directo a la terraza. Está pensado en espacio abierto pero aún se puede cerrar. Instalación de suelo radiante y de calefacción por AEROTERMIA hecha a falta de la caldera (posibilidad de entregar la vivienda con la máquina) El tejado es a cuatro aguas con teja negra. El color blanco de este chalet predomina tanto en la fachada como en el interior, dando luminosidad y amplitud a todas las estancias. Además esta adaptado para la instalación de PLACAS SOLARES. La fecha máxima de entrega de la vivienda es febrero de 2023. Se puede visitar aunque estén construyéndolo pero disponemos de fotografias y videos de un chalet idéntico a unas calles de este. FOTOGRAFÍAS NUEVAS HECHAS EL DÍA 10/11/2022. La urbanización Eurovillas pertenece al municipio de Nuevo Baztán, catalogado como uno de los Pueblos más bonitos de España y Villas de Madrid, con un bello conjunto arquitectónico. La urbanización dispone de supermercados, dos colegios, dos centros comerciales, pistas deportivas, servicio de mantenimiento (entidad de conservación), casa de cultura con biblioteca, sala de auditorio y múltiples actividades. El municipio dispone de consultorio médico, supermercados, policía local, piscina municipal, gasolinera, polígono industrial con múltiples servicios. Todo ello rodeado de un fantástico entorno natural y un acceso rápido a Alcalá de Henares, Torrejón de Ardoz, Rivas y Madrid gracias a la conexión con las autovías A2 y A3, así como la opción de la R3 de acceso directo al corazón de la ciudad de Madrid. Sin duda una vivienda única y exclusiva, de gran calidad. Una oportunidad excepcional de vivir en una gran casa de diseño con todas las comodidades.","False","good","False","","","","","1521.0","chalet","independantHouse","Eurovillas","Casa independiente","True","False","True","True","","","False","False","","","","","","","","","",""
"99534021","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/8f/7f/1025886555.jpg","VIV 5","16","bj","203000.0","flat","sale","95.0","True","2","2","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/99534021/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","True","True","False","2137.0","flat","","Loeches","Piso en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"99490536","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/2b/8a/1025886506.jpg","VIV 30 ","15","bj","241500.0","flat","sale","80.0","True","3","2","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/99490536/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","True","True","False","3019.0","flat","","Loeches","Piso en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"98081618","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/10/e8/1000421919.jpg","003.6142","22","1","222000.0","flat","sale","114.0","True","3","2","jose maría aznar","Madrid","Arganda","Perlita","es","40.2944731","-3.4480831","False","https://www.idealista.com/inmueble/98081618/","3878","Espectacular piso de 100m2 en urbanización cerrada con piscina y jardín. Con 3 dormitorios, 2 baños, cocina independiente, gran salón y plaza de garaje mas trastero. Fantástica oportunidad de vivir en una urbanización a un paso de todo en Arganda del rey, donde no falta de nada (piscina, zonas ajardinadas, muy cuidadas, etc.. . ) Dispone de: acogedor hall y distribuidor; Gran cocina muy bien aprovechada sacando todo el partido a los espacios y salida a tendedero cerrado. Gracias a su orientación sureste el piso tiene muchísima luz natural. Espectacular y luminoso salón, desde aquí accedemos al distribuidor donde tenemos 3 dormitorios muy amplios, el primero con armario empotrado y muy amplio y segundo dormitorio también exterior y muy espacioso. Tercer dormitorio tipo suite. Baño completo con bañera. Segundo baño que da servicio al resto de la vivienda;  La vivienda cuenta con aire acondicionado, armarios están revestidos por dentro, suelos tarima y de gres porcelánico en cocina y baños, toda la vivienda tiene un estado de conservación impecable, en definitiva el hogar ideal sin añadir gastos extra. Cuenta con plaza de garaje y trastero;  zonas comunes donde destaca su piscina y zonas ajardinadas muy cuidadas, comunidad muy conservada. Actualmente en una de la zonas mas tranquilas, rodeada de residenciales en la zona de Arganda del rey, rodeado de parques, amplias aceras donde pasear, cerca de comercios ( Mercadona, Supeco, etc ), Hospital del sureste a menso de 5 minutos. Colegios e institutos a pie de casa.  No dejes de visitarlo es una oportunidad única.  918. 710.174 //.","False","good","False","True","True","True","","1947.0","flat","","Perlita, Arganda","Piso en jose maría aznar","True","False","True","False","","","False","False","","","","","","","","","",""
"98942628","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b8/e1/30/989541263.jpg","VIV 40","15","2","259000.0","flat","sale","132.0","True","4","3","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/98942628/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","True","True","False","1962.0","flat","","Loeches","Piso en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"98736670","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/e9/42/1022096772.jpg","PLANO TIPO 8","7","2","425564.0","flat","sale","162.0","True","4","3","Calle Amanecer, 2","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.38394","-3.53463","True","https://www.idealista.com/obra-nueva/98736670/","14291","2 plazas de garaje incluidas en el precio Grupo Vimarsa gestiona en Rivas Vaciamadrid el Residencial Entremares, 65 viviendas exclusivas de 3 y 4 dormitorios dotadas de grandes terrazas, 2 plazas de garaje y tratero que se desarrolla en régimen de cooperativa. La promoción se encuentra en el Cristo de Rivas, una de las zonas de mayor crecimiento y mejor valoradas del municipio, inspirada en la estrategia de desarrollo urbano sostenible de Rivas. La zona está dotada de parques, supermercados y colegios. Un futuro centro deportivo, centro de salud con especialidades y un centro de urgencias completarán sus equipamientos. Cuenta con transporte público de autobuses y la línea 9 de metro. Muy importante es el nuevo acceso directo a Rivas desde la M-50 que estará finalizado para el 2023. Una construcción cerrada con planta baja, más 5 alturas y ático con zona común interior ajardinada, piscina y local comunitario. Las viviendas destacan por sus excelentes calidades. Con doble orientación y ventilación cruzada, dispone de aerotermia, para calefacción y refrigeración por suelo radiante. Eficiencia energética A que supondrá un gran ahorro energético. Las cocinas amuebladas con electrodomésticos, carpintería interior lacada en blanco, suelos de gres imitación madera, tabiques de doble placa de yeso con aislante, pintura lisa plástica…. son algunas de los acabados de nuestras viviendas. La concesión de la licencia de obras está en la última fase para su concesión a mediados del mes de diciembre e iniciar las obras a mediados del mes de enero. La entrega de las viviendas está prevista para finales del año 2024. La promoción está ocupada al 60% quedando viviendas disponibles a la venta. No te quedes sin la tuya. Contacta con nosotros, estaremos encantados de asesorarte en nuestra oficina de información y venta, con cita previa.","True","newdevelopment","True","True","True","True","False","2627.0","flat","","Rivas Urbanizaciones, Rivas-Vaciamadrid","Piso en Calle Amanecer, 2","True","False","False","False","","","False","False","","","","","","","","","",""
"98736668","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/98/4c/1022096878.jpg","PLANO TIPO 2","7","1","332546.0","flat","sale","128.0","True","3","2","Calle Amanecer, 2","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.38394","-3.53463","True","https://www.idealista.com/obra-nueva/98736668/","14291","2 plazas de garaje incluidas en el precio Grupo Vimarsa gestiona en Rivas Vaciamadrid el Residencial Entremares, 65 viviendas exclusivas de 3 y 4 dormitorios dotadas de grandes terrazas, 2 plazas de garaje y tratero que se desarrolla en régimen de cooperativa. La promoción se encuentra en el Cristo de Rivas, una de las zonas de mayor crecimiento y mejor valoradas del municipio, inspirada en la estrategia de desarrollo urbano sostenible de Rivas. La zona está dotada de parques, supermercados y colegios. Un futuro centro deportivo, centro de salud con especialidades y un centro de urgencias completarán sus equipamientos. Cuenta con transporte público de autobuses y la línea 9 de metro. Muy importante es el nuevo acceso directo a Rivas desde la M-50 que estará finalizado para el 2023. Una construcción cerrada con planta baja, más 5 alturas y ático con zona común interior ajardinada, piscina y local comunitario. Las viviendas destacan por sus excelentes calidades. Con doble orientación y ventilación cruzada, dispone de aerotermia, para calefacción y refrigeración por suelo radiante. Eficiencia energética A que supondrá un gran ahorro energético. Las cocinas amuebladas con electrodomésticos, carpintería interior lacada en blanco, suelos de gres imitación madera, tabiques de doble placa de yeso con aislante, pintura lisa plástica…. son algunas de los acabados de nuestras viviendas. La concesión de la licencia de obras está en la última fase para su concesión a mediados del mes de diciembre e iniciar las obras a mediados del mes de enero. La entrega de las viviendas está prevista para finales del año 2024. La promoción está ocupada al 60% quedando viviendas disponibles a la venta. No te quedes sin la tuya. Contacta con nosotros, estaremos encantados de asesorarte en nuestra oficina de información y venta, con cita previa.","True","newdevelopment","True","True","True","True","False","2598.0","flat","","Rivas Urbanizaciones, Rivas-Vaciamadrid","Piso en Calle Amanecer, 2","True","False","False","False","","","False","False","","","","","","","","","",""
"98736669","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/01/cd/1022096848.jpg","PLANO TIPO 1","7","3","341458.0","flat","sale","128.0","True","3","2","Calle Amanecer, 2","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.38394","-3.53463","True","https://www.idealista.com/obra-nueva/98736669/","14291","2 plazas de garaje incluidas en el precio Grupo Vimarsa gestiona en Rivas Vaciamadrid el Residencial Entremares, 65 viviendas exclusivas de 3 y 4 dormitorios dotadas de grandes terrazas, 2 plazas de garaje y tratero que se desarrolla en régimen de cooperativa. La promoción se encuentra en el Cristo de Rivas, una de las zonas de mayor crecimiento y mejor valoradas del municipio, inspirada en la estrategia de desarrollo urbano sostenible de Rivas. La zona está dotada de parques, supermercados y colegios. Un futuro centro deportivo, centro de salud con especialidades y un centro de urgencias completarán sus equipamientos. Cuenta con transporte público de autobuses y la línea 9 de metro. Muy importante es el nuevo acceso directo a Rivas desde la M-50 que estará finalizado para el 2023. Una construcción cerrada con planta baja, más 5 alturas y ático con zona común interior ajardinada, piscina y local comunitario. Las viviendas destacan por sus excelentes calidades. Con doble orientación y ventilación cruzada, dispone de aerotermia, para calefacción y refrigeración por suelo radiante. Eficiencia energética A que supondrá un gran ahorro energético. Las cocinas amuebladas con electrodomésticos, carpintería interior lacada en blanco, suelos de gres imitación madera, tabiques de doble placa de yeso con aislante, pintura lisa plástica…. son algunas de los acabados de nuestras viviendas. La concesión de la licencia de obras está en la última fase para su concesión a mediados del mes de diciembre e iniciar las obras a mediados del mes de enero. La entrega de las viviendas está prevista para finales del año 2024. La promoción está ocupada al 60% quedando viviendas disponibles a la venta. No te quedes sin la tuya. Contacta con nosotros, estaremos encantados de asesorarte en nuestra oficina de información y venta, con cita previa.","True","newdevelopment","True","True","True","True","False","2668.0","flat","","Rivas Urbanizaciones, Rivas-Vaciamadrid","Piso en Calle Amanecer, 2","True","False","False","False","","","False","False","","","","","","","","","",""
"98736686","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/c6/b2/1022096849.jpg","PLANO TIPO 5","7","5","378963.0","flat","sale","128.0","True","3","2","Calle Amanecer, 2","Madrid","Rivas-Vaciamadrid","Rivas Urbanizaciones","es","40.38394","-3.53463","True","https://www.idealista.com/obra-nueva/98736686/","14291","2 plazas de garaje incluidas en el precio Grupo Vimarsa gestiona en Rivas Vaciamadrid el Residencial Entremares, 65 viviendas exclusivas de 3 y 4 dormitorios dotadas de grandes terrazas, 2 plazas de garaje y tratero que se desarrolla en régimen de cooperativa. La promoción se encuentra en el Cristo de Rivas, una de las zonas de mayor crecimiento y mejor valoradas del municipio, inspirada en la estrategia de desarrollo urbano sostenible de Rivas. La zona está dotada de parques, supermercados y colegios. Un futuro centro deportivo, centro de salud con especialidades y un centro de urgencias completarán sus equipamientos. Cuenta con transporte público de autobuses y la línea 9 de metro. Muy importante es el nuevo acceso directo a Rivas desde la M-50 que estará finalizado para el 2023. Una construcción cerrada con planta baja, más 5 alturas y ático con zona común interior ajardinada, piscina y local comunitario. Las viviendas destacan por sus excelentes calidades. Con doble orientación y ventilación cruzada, dispone de aerotermia, para calefacción y refrigeración por suelo radiante. Eficiencia energética A que supondrá un gran ahorro energético. Las cocinas amuebladas con electrodomésticos, carpintería interior lacada en blanco, suelos de gres imitación madera, tabiques de doble placa de yeso con aislante, pintura lisa plástica…. son algunas de los acabados de nuestras viviendas. La concesión de la licencia de obras está en la última fase para su concesión a mediados del mes de diciembre e iniciar las obras a mediados del mes de enero. La entrega de las viviendas está prevista para finales del año 2024. La promoción está ocupada al 60% quedando viviendas disponibles a la venta. No te quedes sin la tuya. Contacta con nosotros, estaremos encantados de asesorarte en nuestra oficina de información y venta, con cita previa.","True","newdevelopment","True","True","True","True","False","2961.0","flat","","Rivas Urbanizaciones, Rivas-Vaciamadrid","Piso en Calle Amanecer, 2","True","False","False","False","","","False","False","","","","","","","","","",""
"98085719","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/8e/a2/1025886560.jpg","VIV 31","15","1","221000.0","flat","sale","91.0","True","3","2","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/98085719/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","True","True","False","2429.0","flat","","Loeches","Piso en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"97823579","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/ea/77/1025886549.jpg","VIV 33","15","1","181000.0","flat","sale","89.0","True","2","2","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/97823579/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","","","False","2034.0","flat","","Loeches","Piso en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"97759267","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/6f/1c/1025886548.jpg","VIV 35","15","1","219000.0","flat","sale","114.0","True","3","2","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/97759267/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","","","False","1921.0","flat","","Loeches","Piso en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"97759265","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/43/d9/1025886544.jpg","VIV 20","15","","297000.0","penthouse","sale","151.0","True","4","2","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/97759265/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","","","False","1967.0","flat","penthouse","Loeches","Ático en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"97759262","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/27/bb/76/1025886513.jpg","VIV 12","15","1","239000.0","flat","sale","133.0","True","4","2","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/97759262/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","","","False","1797.0","flat","","Loeches","Piso en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
"97759252","https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/2b/8a/1025886506.jpg","VIV 46","15","","247000.0","penthouse","sale","112.0","True","3","2","Calle Victoria Kent, 3","Madrid","Loeches","","es","40.3811776","-3.4187876","True","https://www.idealista.com/obra-nueva/97759252/","8794","Residencial Conde Duque es una promoción de diseño moderno en una de las mejores zonas de expansión de la capital, LOECHES esta a tan solo 5 minutos del centro del municipio y a 20 minutos de Madrid Capital y a tan solo 15 minutos del Corte Inglés de Alcalá de Henares! La promoción consta de 47 viviendas de 2, 3 y 4 dormitorios, en un edificio de 4 alturas. Las viviendas destacan por sus grandes jardines privativos y amplias terrazas. Se trata de una urbanización cerrada con * acceso a través de una conserjería y con todo lo necesario para que toda la familia disfrute de sus momentos de ocio: piscina, zona solarium, área recreativa, zona fitness y pista de pádel.","True","newdevelopment","True","True","","","False","2205.0","flat","penthouse","Loeches","Ático en Calle Victoria Kent, 3","True","False","False","False","","","False","False","","","","","","","","","",""
